,mql_id,first_contact_date,landing_page_id,origin,seller_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,order_id,order_item_id,product_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
3591,eeb57c36455e343cd204cb698a6e8079,2018-02-08,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592,603107e69309e0846426fd3f516aef2b,2018-04-25,f80696b73d17fb34f5c4fde157f119d8,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3593,f0ba61470384eb03b493f0650c2f33ae,2018-03-10,54d5e01ab35155d4bd8cf723fc6f04a0,display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3594,3002c4f3485b1e76717e48f96e5fcbe7,2018-01-16,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3595,4a907eba6a8d0223e39ee7d45672e26b,2018-05-09,090ffa1062e6dde353c36524563acefc,organic_search,75fe775fe1a7ad296e77ea7e66b35ac3,9d12ef1a7eca3ec58c545c678af7869c,56bf83c4bb35763a51c2baab501b4c67,2018-07-13 20:14:57,home_decor,offline,cat,,,,reseller,,0.0,,,,,,,,,,,,,,,,,,,,,
3596,e49f17bdae6bfb91c8a996d7ba623799,2018-01-08,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3597,94e5334342049bf8fc3c617362be2304,2018-05-24,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3598,e564b6518a085f7925bf32cab9c32584,2018-03-30,649b7b8b46b254497e92038d88f6ced8,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3599,5bfcd83ad8acb6ab91ffa9a89da30c90,2018-04-28,22c29808c4f815213303f8933030604c,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,41b388b1c94a67752c29f62a6b12b0fa,2018-05-17,9fa37f5177115156b1814ffc237402a6,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,2c7b84fa30f0cea96a90729afe2970a0,2018-05-07,d28554990d8c5273fedfde51f1f8a59d,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3602,772b0baed68e072715d9958602a7a8c3,2018-05-25,ce1a65abd0973638f1c887a6efcfa82d,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3603,5134baf5f48adb897172536a7d6bd1d6,2018-04-26,33009ff58323b15ce24eba767675f434,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3604,c9d64f4101b5c9a415f45c377b780f6b,2018-03-29,65c9e96d17d8d12bc0ad3b2cde0bb8b7,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3605,8d04c13e080ecc73656118e7650fbb4c,2018-05-17,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3606,4ead4a1873d5c890f6fd1f296422a4cb,2018-02-08,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3607,5b7e0a1ad5d9ac9ef3063b05f55b6d31,2018-01-07,a7982125ff7aa3b2054c6e44f9d28522,direct_traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3608,1e8e96e5a2857a7645534e99f20928b7,2018-01-24,22c29808c4f815213303f8933030604c,direct_traffic,9e545d0501bd685bba148d9f631093f1,de63de0d10a6012430098db33c679b0b,060c0a26f19f4d66b42e0d8796688490,2018-02-22 13:16:06,construction_tools_house_garden,online_big,,,,,reseller,,0.0,,,,,,,,,,,,,,,,,,,,,
3609,cc6a03346a8c24eacf57bdf97c1f9c9e,2017-08-24,e492ee5eaf1697716985cc6f33f9cd9b,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3610,1b9a2958ea60ecfadb3e39071801675f,2018-05-22,e42a14209c69c3e9cc6b042620465f12,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,469571404e9f875662e862b4adca3245,2018-05-14,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3612,e41e2bf8a60897a711c94976b5df5070,2018-01-02,40dec9f3d5259a3d2dbcdab2114fae47,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3613,690baec7c6e9b45cfeaf09ccec212bb4,2017-10-06,e492ee5eaf1697716985cc6f33f9cd9b,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3614,f614dcb06ea2d91916df976112cbefcd,2018-01-30,ce1a65abd0973638f1c887a6efcfa82d,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3615,722eaf15b47c6ce753f1482b352f5c48,2017-11-24,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3616,ad5ba4274138d6f039cc4cc1c14867cf,2018-01-02,e492ee5eaf1697716985cc6f33f9cd9b,referral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3617,22b91e866a98674f898cc7add8841a39,2017-07-08,22c29808c4f815213303f8933030604c,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3618,4bb51d72da028d47b13bbe68fa9d43bf,2018-04-19,e534a08b23c682d94859d0ab860bd57a,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,b3793d60191d559f7ab979f5b00a1a17,2017-11-15,21a104c3279681d9856b8a48723c4fee,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620,3b6c4cb66e2dbfd2ab568af84dc844af,2018-02-24,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621,18d84eb30b59b5f3cc748bfe9f68b472,2017-07-17,5ce25abc7206b8285aa756867eb2c590,display,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3622,4ea1a79057f88cc5c1e0431929aa1d98,2018-01-04,73f31a40697cc90a86c1273563ac230e,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3623,8cfebc3e119ed2fe0dd172eb59b0a595,2018-03-03,c6f28f804cf6330e6de735ef6e6fe95c,paid_search,40105cb0aec41563d24ccc7b90ae7083,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,2018-08-30 22:00:23,home_decor,industry,cat,True,True,200+,manufacturer,40.0,100000.0,,,,,,,,,,,,,,,,,,,,,
3624,b9a9bd7f17185ed559381b351751801b,2018-02-02,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3625,657b0ad0569f3ceae3427be2623753cc,2018-05-20,3fd71e7e6cf64921740567dcfefb68cf,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3626,1bedba9c25b2c05793a5702f1c69ac45,2017-08-16,1722481ac9e5371e5099dea226b5421d,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3627,e562c0deb50e01ea8306d21282d54d26,2018-05-22,bdaeb752e5c3caa215ebe04c61e22325,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3628,a286be2b8cb6de66943d8025b3fa7e33,2017-09-17,87732658ba41d8775e8577df347a64db,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,f9cba935dc57ee3ead2f292cd14d3c3c,2017-12-25,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3630,a77d3cad2f8792ea23272c9eef1b6597,2018-01-19,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3631,f044c6276e36beb1492ca9e529efc680,2018-03-17,f017be4dbf86243af5c1ebed0cff36a2,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632,2ffe64129ff66819d763ef9148d4c761,2018-01-12,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3633,8a152128c60bbb20063e9df8f7d35c45,2018-04-08,2f08471dfb83baef522f952438a36f6e,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3634,9e78649769df2c1e78ceb740d2305814,2018-03-18,ce1a65abd0973638f1c887a6efcfa82d,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3635,8eadf40572785446ae7cb39cad8c1737,2018-05-04,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3636,553ed65b08798c8e41e5bb4b8486d49a,2017-10-25,63355b003224fe06badbd9de99644792,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,1e4ae01c3bb00107531af91686e82c60,2018-03-23,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3638,c42bd6650f37513f5375dd4e9414b359,2018-01-12,5b4fa71a2749f25fe9703a7987301c23,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3639,9077ce55ba293bab4278d5e5e47a9106,2017-09-14,65d9f9d71e562365e8b44037c2888d98,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3640,5f3de53fbab794234589dff4e8ebf060,2018-05-21,e492ee5eaf1697716985cc6f33f9cd9b,direct_traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3641,b14e228e56dcd28c35dd0b41a5891c04,2018-04-26,e492ee5eaf1697716985cc6f33f9cd9b,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3642,8e07aa10a5403c30415e19d7cd694b97,2018-05-03,9fa37f5177115156b1814ffc237402a6,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643,dbaa5619351a23aa1f82f787f2802e7b,2018-03-26,f017be4dbf86243af5c1ebed0cff36a2,referral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3644,5a9261e940edbb56aab440902b1454e2,2018-02-20,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3645,3e145d35dd1945b8b95ec55deaa076ba,2018-02-14,37cf94070e940a694969304de58debe1,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646,537f656bcf18ee9855da98b28157857a,2018-04-19,6a318eb72f69fe14f22c44abe23bdf53,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3647,f070a8b1f1949464a959bfeaef8fbb67,2018-03-06,120ad10683075526ee1b3b00489dafec,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3648,372dfb0a40d906361a899bd38ac0eb93,2018-01-23,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3649,bf3e0df27b04abb4c107ab4df9955b29,2018-03-09,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,b1116e9a35b2fa91eb4a0af8e73cdc3a,9d12ef1a7eca3ec58c545c678af7869c,d3d1e91a157ea7f90548eef82f1955e3,2018-06-14 18:51:26,small_appliances,industry,"eagle, wolf",,,,manufacturer,,0.0,,,,,,,,,,,,,,,,,,,,,
3650,b6339541958d9ab4daf28fdd7f5784ed,2018-01-07,4aab772aeb9833c170d8ea5413e02eac,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3651,ce0f8c54d0364e112b25e06db7c59b46,2017-09-18,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,901c5103458da9452862157b5b4a2584,2018-01-31,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3653,078fbc1d65812e5859c6382f0eb1bb5e,2018-01-29,f017be4dbf86243af5c1ebed0cff36a2,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,b51887d225c4084c4c75f34ae85ff5e8,2018-04-09,22c29808c4f815213303f8933030604c,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655,202f23d31e8c8dd9fbe4669c5e0cc7f7,2018-05-21,f017be4dbf86243af5c1ebed0cff36a2,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,86c1638ed997351a04bcc55a57dc05cd,2017-11-01,1722481ac9e5371e5099dea226b5421d,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,2ec0e064ff1ce7e35575be2cd7aa9431,2018-03-12,a7982125ff7aa3b2054c6e44f9d28522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3658,674677f8d24764e5f2f0ccad6781ef47,2018-05-04,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3659,853beae72ddb4f7a9b8c7c50dc0127e2,2018-04-02,2feec85dc487b235304e69f08fed3a39,unknown,17595577347283c0140226df762e2e6b,9d12ef1a7eca3ec58c545c678af7869c,068066e24f0c643eb1d089c7dd20cd73,2018-07-03 12:26:43,bed_bath_table,online_medium,cat,,,,reseller,,0.0,,,,,,,,,,,,,,,,,,,,,
3660,96f10132748c7049e3bbf5ca0b275f18,2018-05-14,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,3c803c1d8fef5385ca87aa1f8952338e,2018-04-27,b76ef37428e6799c421989521c0e5077,unknown,271b8923c6a549e02d3c9fd1f8c0422b,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,2018-06-01 16:45:27,household_utilities,offline,cat,,,,reseller,,0.0,8051026f0cea5b93df6bf42cdf1aaa74,1.0,67eadd97b6db18d9681c7939c91c98e3,2018-08-07 02:45:17,105.19,13.4,construcao_ferramentas_construcao,60.0,962.0,2.0,950.0,16.0,16.0,11.0,construction_tools_construction,2f6efbc33f50e96525f0b1522d27e64a,4.0,,,2018-08-14 00:00:00,2018-08-17 19:33:34
3662,3b9c2023b5da0ffe9aa0a39285c836c6,2018-01-09,22c29808c4f815213303f8933030604c,other_publicities,d7cb3f744255259a4ded02cb354f5bcf,de63de0d10a6012430098db33c679b0b,9ae085775a198122c5586fa830ff7f2b,2018-02-26 16:11:50,home_decor,online_medium,,,,,manufacturer,,0.0,,,,,,,,,,,,,,,,,,,,,
3663,c3feff36f100596a451a7ab3f53075d9,2018-02-26,0e5a178e3cd2368607f3e72f46140476,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,fcbdf2bdb9c2d9636594702ac076f167,2018-01-09,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,82553a1ebce1e1df751e69b697bd097b,2017-08-01,e492ee5eaf1697716985cc6f33f9cd9b,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,22c2de9dd51537147e2042c8372d62c5,2018-04-30,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,72ed91f272d521b8337e030fbb0d9810,2018-01-29,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,1fdfb6f89419a6d2e520339bfea2d0bb,2018-04-20,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,ba2cec26293a1db3489823447cd00914,2018-03-14,b76ef37428e6799c421989521c0e5077,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,35a56c3a743d11bf7908edc1f53482ba,2018-03-15,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3671,fe1fa775d818957a76304c35e1939355,2018-05-11,22c29808c4f815213303f8933030604c,organic_search,618b0524377e106190c0c91cacdb4b78,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,2018-05-11 03:00:00,car_accessories,online_medium,cat,,,,reseller,,0.0,,,,,,,,,,,,,,,,,,,,,
3672,7cc823641aebc866527e31b0d294f215,2018-05-21,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,95831099d5d2171aea50c24de5332f73,2018-01-15,ce1a65abd0973638f1c887a6efcfa82d,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3674,2ea3bbe4bd6170e7d1439523953dd068,2018-01-03,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,8b3e245494a534cae8182756e1c33a4f,2018-05-14,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,3c50dacab7d81a61f9e2fb94daefbfb6,2017-09-19,15cf89bab2c3163b4f9d8601d108f8b2,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,ea1acb5549f38021d7372b6eeb61fd05,2018-01-18,b76ef37428e6799c421989521c0e5077,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,38527f6aa36f7cf468e6f6b561afe994,2018-05-08,fa6f59a21825d841e307151460fb0302,direct_traffic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,df799efd470820bf3df8d4b9c29730ce,2017-11-03,c2f7f172d3275d27cba772ab70ac3052,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3680,dad9375c9bd04516b37e25662b76e0eb,2018-04-27,e492ee5eaf1697716985cc6f33f9cd9b,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,bd8f44067769dbfb91bd4b4c13c967c2,2018-01-17,40dec9f3d5259a3d2dbcdab2114fae47,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3682,555d4939b10bf95704808379fb9d29d0,2017-09-29,22c29808c4f815213303f8933030604c,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,a8da9e43859d5040532f379059831a0b,2018-05-03,330b9d44078a1ae5a221d655dcb77afa,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,cdb1b8659398b6fc3d538fb524493d5e,2017-10-26,e492ee5eaf1697716985cc6f33f9cd9b,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3685,b868a75cbe1372040841ba8235b4f070,2018-02-26,30077c17f2ec5010a82e37ad8925b95f,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3686,ef550dcce21575f93d8595c44f220121,2018-04-13,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3687,12795bc7a24533b7946cf3584f0e8e1e,2018-01-15,b76ef37428e6799c421989521c0e5077,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,789980830f6960e332045653a8fe1a1b,2018-05-02,30534107aa0013db92899c96a1017d0b,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,7a43fa89fbc04c64cd1f481b59db4b45,2017-07-07,51ecca024748b4439e473ec446c0bef5,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,fffffe98d0963d27015c198262d97221,2018-01-25,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,61f3024ed641390e498517b310f7a378,2017-08-29,22c29808c4f815213303f8933030604c,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,edc584da9943130e5fe7b9f60e863f1f,2018-03-20,65d9f9d71e562365e8b44037c2888d98,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,90067edaa1a5fd3244571b6d71522b61,2018-02-23,d83b0d0e48c8447d1d5507a44027a955,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,4140fe6a9358de3c9d660225c4c2fcb4,2018-04-28,f80696b73d17fb34f5c4fde157f119d8,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,7dd9884b559f0344c9254ce81e001ae4,2017-08-14,c555aa36478386fdf85a2d0ca5cd0ff8,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,1364f5a1e2fd89c14c1d75d61cd44982,2018-03-09,330b9d44078a1ae5a221d655dcb77afa,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,b8bdaee506282b82d47d2777faa9d241,2018-02-19,f017be4dbf86243af5c1ebed0cff36a2,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,5641240ccf2611004c76234f4afb8f90,2018-01-09,b76ef37428e6799c421989521c0e5077,unknown,231e2c768bf979ec59ff743f16a442ce,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,2018-05-15 19:03:42,audio_video_electronics,industry,,,,,reseller,,0.0,,,,,,,,,,,,,,,,,,,,,
3699,ab2376b87c861284c1022c539ca9b001,2018-02-26,0e5a178e3cd2368607f3e72f46140476,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,10e71f188f6f3575f6be7f7e94c50c44,2018-04-19,5ecb50153794666e90bc04c0076b7834,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,d09690ee3975605e0388eac03d655623,2018-01-16,88740e65d5d6b056e0cda098e1ea6313,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,2f1cd5f3b17a865d680fb1f2c299e705,2018-05-22,22c29808c4f815213303f8933030604c,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3703,9735d7a0dbe9dbeed16a16c4c785b769,2018-04-03,e30b6fe36d1ad2145ca4544e3362b5c1,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,ec104944be7abcb1b28b0069a5c35913,2018-04-15,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,d372d4ba86f4a5e6d13b05144b47506e,2018-01-12,a7982125ff7aa3b2054c6e44f9d28522,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3706,962c66216e363a8f4407a546fcc1a85d,2018-05-07,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,6338c24be7d85863109dc1a27183263a,2017-09-21,f0b4c4ef4ee243742edd86cd944574ec,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,c319b80e19fefc69d451ad9eae7efdb4,2017-10-26,984caf5cd6531beb94e435db458b7cc9,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,ec8cb5c7c2b8b15598b6b6d4f41af482,2018-03-06,120ad10683075526ee1b3b00489dafec,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,f5ab797de5386f2868f35ff96a052cd9,2018-04-22,58326e62183c14b0c03085c33b9fdc44,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,5e285258b2a7b03236d37eb86a562ee5,2018-04-10,22c29808c4f815213303f8933030604c,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,7c74782c46a2cecf21f674c10da18534,2018-01-18,73fec6021437e723ff5adae8dff89e23,social,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,753dba7a1e2b2511de6aaefc613b7aeb,2018-02-16,e492ee5eaf1697716985cc6f33f9cd9b,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,6ef77bd3e3cfb00cd02bba48e6e9a9e3,2018-01-26,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3715,3cab34e6c6a51d1f2ca8e76908c62368,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic,44717f64ec2a457979cf83c429077666,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-05 19:05:16,handcrafted,online_medium,cat,,,,reseller,,0.0,1fa463e9b5b2b6353d650ffa262c0a85,1.0,3fde071523d485031f4f0fc9fe1c42e4,2018-08-08 05:23:53,71.0,27.45,construcao_ferramentas_iluminacao,57.0,1380.0,1.0,1650.0,34.0,33.0,11.0,construction_tools_lights,ab91fd6410f6549f922af17e380f034f,5.0,Super recomendo,Produto chegou até antes do prazo Recomendo a compra.,2018-08-07 00:00:00,2018-08-08 12:26:15
3716,3cab34e6c6a51d1f2ca8e76908c62368,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic,44717f64ec2a457979cf83c429077666,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-05 19:05:16,handcrafted,online_medium,cat,,,,reseller,,0.0,5d0b303a697b0b722ed82edf076fa3ef,1.0,22a9261581e6b57ea62af3efbd6975a0,2018-08-24 10:50:36,18.0,18.23,construcao_ferramentas_iluminacao,50.0,1668.0,1.0,450.0,22.0,22.0,11.0,construction_tools_lights,02bc92d1021be67fa268958472479392,5.0,super recomendo,responsabilidade dom o cliente...parabéns.,2018-08-25 00:00:00,2018-08-31 12:58:23
3717,3cab34e6c6a51d1f2ca8e76908c62368,2018-04-04,22c29808c4f815213303f8933030604c,direct_traffic,44717f64ec2a457979cf83c429077666,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,2018-04-05 19:05:16,handcrafted,online_medium,cat,,,,reseller,,0.0,5d0b303a697b0b722ed82edf076fa3ef,2.0,22a9261581e6b57ea62af3efbd6975a0,2018-08-24 10:50:36,18.0,18.23,construcao_ferramentas_iluminacao,50.0,1668.0,1.0,450.0,22.0,22.0,11.0,construction_tools_lights,02bc92d1021be67fa268958472479392,5.0,super recomendo,responsabilidade dom o cliente...parabéns.,2018-08-25 00:00:00,2018-08-31 12:58:23
3718,c0a4b0fa8862500a10f65f4d6b1d4490,2017-07-03,63a22f10d1d63d25eaf970d6a9c9df2a,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,9a16bdc968115f58668f35dd4bf26158,2018-03-26,ce1a65abd0973638f1c887a6efcfa82d,referral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,2c5d7eba7610493f33dd6b68d75ef87c,2018-05-28,007f9098284a86ee80ddeb25d53e0af8,organic_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,4a875e76606323d2f7573b7a86b656fd,2017-10-31,a7982125ff7aa3b2054c6e44f9d28522,paid_search,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
